time,rain_fall,temp,humidity,wind_direction,wind_speed,rain_now,rain_next_hour
4/4/2017 23:00,0,23.2,95.0,NA,NA,No,No
4/5/2017 0:00,0,23,95.0,NA,NA,No,No
4/5/2017 1:00,0,23.1,95.0,Unknown,0,No,No
4/5/2017 2:00,0,23.2,96.0,NA,NA,No,No
4/5/2017 3:00,0,23.1,95.0,NA,NA,No,No
4/5/2017 4:00,0,23.2,96.0,NA,NA,No,No
4/5/2017 5:00,0,23.3,96.0,NA,NA,No,No
4/5/2017 6:00,0,23.9,96.0,NA,NA,No,No
4/5/2017 7:00,0,24.6,95.0,Unknown,0,No,No
4/5/2017 8:00,0,25.6,96.0,NA,NA,No,No
4/5/2017 9:00,0,26.7,96.0,NA,NA,No,No
4/5/2017 10:00,0,27.5,96.0,NA,NA,No,No
4/5/2017 11:00,0,28.1,95.0,NA,NA,No,No
4/5/2017 12:00,0,28.6,94.0,NA,NA,No,No
4/5/2017 13:00,0,29.3,93.0,NE,1,No,No
4/5/2017 14:00,0,29.3,93.0,NA,NA,No,No
4/5/2017 15:00,0,28.5,93.0,NA,NA,No,No
4/5/2017 16:00,0,27.2,95.0,NA,NA,No,No
4/5/2017 17:00,0,26.1,95.0,NA,NA,No,No
4/5/2017 18:00,0,25.4,95.0,NA,NA,No,No
4/5/2017 19:00,0,25.2,94.0,SE,1,No,No
4/5/2017 20:00,0,25.1,94.0,NA,NA,No,No
4/5/2017 21:00,0,25.2,95.0,NA,NA,No,No
4/5/2017 22:00,0,24.9,95.0,NA,NA,No,No
4/5/2017 23:00,0,24.3,92.0,NA,NA,No,No
4/6/2017 0:00,0,24.1,91.0,NA,NA,No,No
4/6/2017 1:00,0,23.9,90.0,Unknown,0,No,No
4/6/2017 2:00,0,23.4,93.0,NA,NA,No,No
4/6/2017 3:00,0,23.2,95.0,NA,NA,No,No
4/6/2017 4:00,0,23.2,95.0,NA,NA,No,No
4/6/2017 5:00,0,23.1,93.0,NA,NA,No,No
4/6/2017 6:00,0,23.9,95.0,NA,NA,No,No
4/6/2017 7:00,0,26.2,96.0,SSW,1,No,No
4/6/2017 8:00,0,29.5,92.0,NA,NA,No,No
4/6/2017 9:00,0,30.8,92.0,NA,NA,No,No
4/6/2017 10:00,0,31.6,95.0,NA,NA,No,No
4/6/2017 11:00,0,31.9,95.0,NA,NA,No,No
4/6/2017 12:00,0,31.8,93.0,NA,NA,No,No
4/6/2017 13:00,0,32.1,91.0,ESE,2,No,No
4/6/2017 14:00,0,31.4,93.0,NA,NA,No,No
4/6/2017 15:00,0,30.3,93.0,NA,NA,No,No
4/6/2017 16:00,0,28.3,94.0,NA,NA,No,No
4/6/2017 17:00,0,27.6,94.0,NA,NA,No,No
4/6/2017 18:00,0,27,94.0,NA,NA,No,No
4/6/2017 19:00,0,26.8,95.0,SE,1,No,No
4/6/2017 20:00,0,26.6,95.0,NA,NA,No,No
4/6/2017 21:00,0,26.2,95.0,NA,NA,No,No
4/6/2017 22:00,0,25.8,95.0,NA,NA,No,No
4/6/2017 23:00,0,25.5,96.0,NA,NA,No,No
4/7/2017 0:00,0,25,95.0,NA,NA,No,No
4/7/2017 1:00,0,24.8,95.0,SE,1,No,No
4/7/2017 2:00,0,24.6,95.0,NA,NA,No,No
4/7/2017 3:00,0,24.4,95.0,NA,NA,No,No
4/7/2017 4:00,0,24.5,95.0,NA,NA,No,No
4/7/2017 5:00,0,24.3,95.0,NA,NA,No,No
4/7/2017 6:00,0,24.8,95.0,NA,NA,No,No
4/7/2017 7:00,0,27.4,87.0,SE,1,No,No
4/7/2017 8:00,0,29.7,85.0,NA,NA,No,No
4/7/2017 9:00,0,31.2,80.0,NA,NA,No,No
4/7/2017 10:00,0,32.4,80.0,NA,NA,No,No
4/7/2017 11:00,0,32.5,77.0,NA,NA,No,No
4/7/2017 12:00,0,31.7,76.0,NA,NA,No,No
4/7/2017 13:00,0,31.5,75.0,ESE,3,No,No
4/7/2017 14:00,0,31.5,75.0,NA,NA,No,No
4/7/2017 15:00,0,30.5,78.0,NA,NA,No,No
4/7/2017 16:00,0,29.2,82.0,NA,NA,No,No
4/7/2017 17:00,0,27.6,86.0,NA,NA,No,No
4/7/2017 18:00,0,27.1,92.0,NA,NA,No,No
4/7/2017 19:00,0,26.8,93.0,SE,4,No,No
4/7/2017 20:00,0,26.6,93.0,NA,NA,No,No
4/7/2017 21:00,0,26.4,93.0,NA,NA,No,No
4/7/2017 22:00,0,26.1,94.0,NA,NA,No,No
4/7/2017 23:00,0,25.7,95.0,NA,NA,No,No
4/8/2017 0:00,0,25.6,93.0,NA,NA,No,No
4/8/2017 1:00,0,25.5,93.0,SE,2,No,No
4/8/2017 2:00,0,25.1,94.0,NA,NA,No,No
4/8/2017 3:00,0,25,95.0,NA,NA,No,No
4/8/2017 4:00,0,24.8,96.0,NA,NA,No,No
4/8/2017 5:00,0,24.9,97.0,NA,NA,No,No
4/8/2017 6:00,0,25.4,97.0,NA,NA,No,No
4/8/2017 7:00,0,27.5,96.0,Unknown,0,No,No
4/8/2017 8:00,0,29.4,97.0,NA,NA,No,No
4/8/2017 9:00,0,30.7,96.0,NA,NA,No,No
4/8/2017 10:00,0,31.3,96.0,NA,NA,No,No
4/8/2017 11:00,0,31.3,95.0,NA,NA,No,No
4/8/2017 12:00,0,31.6,92.0,NA,NA,No,No
4/8/2017 13:00,0,31.7,86.0,SE,4,No,No
4/8/2017 14:00,0,31.5,89.0,NA,NA,No,No
4/8/2017 15:00,0,30.8,91.0,NA,NA,No,No
4/8/2017 16:00,0,29.7,91.0,NA,NA,No,No
4/8/2017 17:00,0,27.6,93.0,NA,NA,No,No
4/8/2017 18:00,0,26.8,94.0,NA,NA,No,No
4/8/2017 19:00,0,26.5,94.0,ESE,3,No,No
4/8/2017 20:00,0,26,95.0,NA,NA,No,No
4/8/2017 21:00,0,25.8,95.0,NA,NA,No,No
4/8/2017 22:00,0,25.4,95.0,NA,NA,No,No
4/8/2017 23:00,0,25,95.0,NA,NA,No,No
4/9/2017 0:00,0,24.7,95.0,NA,NA,No,No
4/9/2017 1:00,0,24.4,95.0,Unknown,0,No,No
4/9/2017 2:00,0,24.3,95.0,NA,NA,No,No
4/9/2017 3:00,0,24.3,95.0,NA,NA,No,No
4/9/2017 4:00,0,24,96.0,NA,NA,No,No
4/9/2017 5:00,0,23.8,96.0,NA,NA,No,No
4/9/2017 6:00,0,24.6,96.0,NA,NA,No,No
4/9/2017 7:00,0,27.3,89.0,Unknown,0,No,No
4/9/2017 8:00,0,29.5,88.0,NA,NA,No,No
4/9/2017 9:00,0,31.4,83.0,NA,NA,No,No
4/9/2017 10:00,0,32.5,78.0,NA,NA,No,No
4/9/2017 11:00,0,33.2,76.0,NA,NA,No,No
4/9/2017 12:00,0,33.2,85.0,NA,NA,No,No
4/9/2017 13:00,0,32.8,78.0,ESE,2,No,No
4/9/2017 14:00,0,32.4,79.0,NA,NA,No,No
4/9/2017 15:00,0,31.6,81.0,NA,NA,No,No
4/9/2017 16:00,0,30.4,86.0,NA,NA,No,No
4/9/2017 17:00,0,28.7,94.0,NA,NA,No,No
4/9/2017 18:00,0,27.8,93.0,NA,NA,No,No
4/9/2017 19:00,0,27.3,92.0,SE,1,No,No
4/9/2017 20:00,0,27.3,95.0,NA,NA,No,No
4/9/2017 21:00,0,27,95.0,NA,NA,No,No
4/9/2017 22:00,0,26.8,96.0,NA,NA,No,No
4/9/2017 23:00,0,26.6,96.0,NA,NA,No,No
4/10/2017 0:00,0,26.3,96.0,NA,NA,No,No
4/10/2017 1:00,0,26.1,96.0,Unknown,0,No,No
4/10/2017 2:00,0,25.9,96.0,NA,NA,No,No
4/10/2017 3:00,0,25.8,96.0,NA,NA,No,No
4/10/2017 4:00,0,25.6,96.0,NA,NA,No,No
4/10/2017 5:00,0,25.4,96.0,NA,NA,No,No
4/10/2017 6:00,0,25.8,96.0,NA,NA,No,No
4/10/2017 7:00,0,28.1,95.0,Unknown,0,No,No
4/10/2017 8:00,0,30.6,87.0,NA,NA,No,No
4/10/2017 9:00,0,32.4,82.0,NA,NA,No,No
4/10/2017 10:00,0,33.4,80.0,NA,NA,No,No
4/10/2017 11:00,0,34,81.0,NA,NA,No,No
4/10/2017 12:00,0,34.1,77.0,NA,NA,No,No
4/10/2017 13:00,0,34.2,77.0,ESE,2,No,No
4/10/2017 14:00,0,34.1,77.0,NA,NA,No,No
4/10/2017 15:00,0,34,85.0,NA,NA,No,No
4/10/2017 16:00,0,32,90.0,NA,NA,No,No
4/10/2017 17:00,0,29.3,93.0,NA,NA,No,No
4/10/2017 18:00,0,28.1,94.0,NA,NA,No,No
4/10/2017 19:00,0,27.6,94.0,Unknown,0,No,No
4/10/2017 20:00,0,27.4,94.0,NA,NA,No,No
4/10/2017 21:00,0,27.3,95.0,NA,NA,No,No
4/10/2017 22:00,0,27.1,96.0,NA,NA,No,No
4/10/2017 23:00,0,27,96.0,NA,NA,No,No
4/11/2017 0:00,0,26.7,96.0,NA,NA,No,No
4/11/2017 1:00,0,26.4,94.0,SE,1,No,No
4/11/2017 2:00,0,26.4,95.0,NA,NA,No,No
4/11/2017 3:00,0,26.4,95.0,NA,NA,No,No
4/11/2017 4:00,0,26.2,95.0,NA,NA,No,No
4/11/2017 5:00,0,25.9,95.0,NA,NA,No,No
4/11/2017 6:00,0,26.6,96.0,NA,NA,No,No
4/11/2017 7:00,0,28.8,93.0,Unknown,0,No,No
4/11/2017 8:00,0,31.4,92.0,NA,NA,No,No
4/11/2017 9:00,0,33.5,93.0,NA,NA,No,No
4/11/2017 10:00,0,34.9,90.0,NA,NA,No,No
4/11/2017 11:00,0,36,87.0,NA,NA,No,No
4/11/2017 12:00,0,36.4,81.0,NA,NA,No,No
4/11/2017 13:00,0,35.6,81.0,E,2,No,No
4/11/2017 14:00,0,34.2,85.0,NA,NA,No,No
4/11/2017 15:00,0,33.8,85.0,NA,NA,No,No
4/11/2017 16:00,0,33.2,89.0,NA,NA,No,No
4/11/2017 17:00,0,32.2,93.0,NA,NA,No,No
4/11/2017 18:00,0,30.5,93.0,NA,NA,No,No
4/11/2017 19:00,0,29.3,95.0,ESE,1,No,No
4/11/2017 20:00,0,28.6,95.0,NA,NA,No,No
4/11/2017 21:00,0,27.7,95.0,NA,NA,No,No
4/11/2017 22:00,0,27.1,96.0,NA,NA,No,No
4/11/2017 23:00,0,27,95.0,NA,NA,No,No
4/12/2017 0:00,0,26.7,95.0,NA,NA,No,No
4/12/2017 1:00,0,26.3,96.0,SE,2,No,No
4/12/2017 2:00,0,26.1,96.0,NA,NA,No,No
4/12/2017 3:00,0,25.7,97.0,NA,NA,No,No
4/12/2017 4:00,0,25.5,96.0,NA,NA,No,No
4/12/2017 5:00,0,25.5,96.0,NA,NA,No,No
4/12/2017 6:00,0,26.1,96.0,NA,NA,No,No
4/12/2017 7:00,0,28,88.0,Unknown,0,No,No
4/12/2017 8:00,0,29.8,79.0,NA,NA,No,No
4/12/2017 9:00,0,31.2,77.0,NA,NA,No,No
4/12/2017 10:00,0,31.6,68.0,NA,NA,No,No
4/12/2017 11:00,0,31.9,68.0,NA,NA,No,No
4/12/2017 12:00,0,32.5,67.0,NA,NA,No,No
4/12/2017 13:00,0,32.2,65.0,SE,3,No,No
4/12/2017 14:00,0,30.8,65.0,NA,NA,No,No
4/12/2017 15:00,0,28.9,68.0,NA,NA,No,No
4/12/2017 16:00,0,28.6,78.0,NA,NA,No,No
4/12/2017 17:00,0,28.2,82.0,NA,NA,No,No
4/12/2017 18:00,0,27.4,89.0,NA,NA,No,No
4/12/2017 19:00,0,27,91.0,NE,2,No,No
4/12/2017 20:00,0,26.6,93.0,NA,NA,No,No
4/12/2017 21:00,0,26.8,94.0,NA,NA,No,No
4/12/2017 22:00,0,26.8,94.0,NA,NA,No,No
4/12/2017 23:00,0,26.8,93.0,NA,NA,No,No
4/13/2017 0:00,0,26.5,95.0,NA,NA,No,No
4/13/2017 1:00,0,26.1,95.0,NW,1,No,Yes
4/13/2017 2:00,0.1,25.7,95.0,NA,NA,Yes,No
4/13/2017 3:00,0,25.4,95.0,NA,NA,No,No
4/13/2017 4:00,0,25.2,95.0,NA,NA,No,No
4/13/2017 5:00,0,25.3,96.0,NA,NA,No,No
4/13/2017 6:00,0,25.5,97.0,NA,NA,No,No
4/13/2017 7:00,0,26.8,88.0,Unknown,0,No,No
4/13/2017 8:00,0,27.5,81.0,NA,NA,No,No
4/13/2017 9:00,0,29.4,71.0,NA,NA,No,No
4/13/2017 10:00,0,30,67.0,NA,NA,No,No
4/13/2017 11:00,0,31.6,66.0,NA,NA,No,No
4/13/2017 12:00,0,32.2,63.0,NA,NA,No,No
4/13/2017 13:00,0,31.1,58.0,NNW,2,No,No
4/13/2017 14:00,0,29.7,66.0,NA,NA,No,No
4/13/2017 15:00,0,28,71.0,NA,NA,No,No
4/13/2017 16:00,0,26.9,77.0,NA,NA,No,No
4/13/2017 17:00,0,26.1,77.0,NA,NA,No,No
4/13/2017 18:00,0,25.8,83.0,NA,NA,No,No
4/13/2017 19:00,0,25.8,88.0,N,2,No,No
4/13/2017 20:00,0,25.8,90.0,NA,NA,No,No
4/13/2017 21:00,0,25.5,91.0,NA,NA,No,No
4/13/2017 22:00,0,25.5,93.0,NA,NA,No,No
4/13/2017 23:00,0,25.6,94.0,NA,NA,No,No
4/14/2017 0:00,0,25.6,95.0,NA,NA,No,No
4/14/2017 1:00,0,25.4,95.0,NNW,2,No,No
4/14/2017 2:00,0,25.1,95.0,NA,NA,No,No
4/14/2017 3:00,0,24.9,96.0,NA,NA,No,No
4/14/2017 4:00,0,25.1,96.0,NA,NA,No,No
4/14/2017 5:00,0,25.1,96.0,NA,NA,No,No
4/14/2017 6:00,0,25.4,97.0,NA,NA,No,No
4/14/2017 7:00,0,26.1,87.0,NW,1,No,No
4/14/2017 8:00,0,27.9,76.0,NA,NA,No,No
4/14/2017 9:00,0,29.6,70.0,NA,NA,No,No
4/14/2017 10:00,0,30.7,61.0,NA,NA,No,No
4/14/2017 11:00,0,31.1,67.0,NA,NA,No,No
4/14/2017 12:00,0,31.8,70.0,NA,NA,No,No
4/14/2017 13:00,0,31.6,67.0,ESE,2,No,No
4/14/2017 14:00,0,31,70.0,NA,NA,No,No
4/14/2017 15:00,0,30.3,72.0,NA,NA,No,No
4/14/2017 16:00,0,29.3,82.0,NA,NA,No,No
4/14/2017 17:00,0,27.9,88.0,NA,NA,No,No
4/14/2017 18:00,0,26.9,90.0,NA,NA,No,No
4/14/2017 19:00,0,26.1,91.0,NE,1,No,No
4/14/2017 20:00,0,25.5,92.0,NA,NA,No,No
4/14/2017 21:00,0,25.1,93.0,NA,NA,No,No
4/14/2017 22:00,0,24.9,94.0,NA,NA,No,No
4/14/2017 23:00,0,24.8,95.0,NA,NA,No,No
4/15/2017 0:00,0,24.7,95.0,NA,NA,No,No
4/15/2017 1:00,0,24.6,97.0,Unknown,0,No,No
4/15/2017 2:00,0,24.5,95.0,NA,NA,No,No
4/15/2017 3:00,0,24.2,96.0,NA,NA,No,No
4/15/2017 4:00,0,23.9,96.0,NA,NA,No,No
4/15/2017 5:00,0,23.7,96.0,NA,NA,No,No
4/15/2017 6:00,0,24.2,96.0,NA,NA,No,No
4/15/2017 7:00,0,27,96.0,SSW,1,No,No
4/15/2017 8:00,0,29.5,97.0,NA,NA,No,No
4/15/2017 9:00,0,31.1,96.0,NA,NA,No,No
4/15/2017 10:00,0,32.3,87.0,NA,NA,No,No
4/15/2017 11:00,0,32.4,88.0,NA,NA,No,No
4/15/2017 12:00,0,32.3,87.0,NA,NA,No,No
4/15/2017 13:00,0,32.3,86.0,SE,3,No,No
4/15/2017 14:00,0,31.6,85.0,NA,NA,No,No
4/15/2017 15:00,0,30.5,95.0,NA,NA,No,No
4/15/2017 16:00,0,29.7,95.0,NA,NA,No,No
4/15/2017 17:00,0,28,95.0,NA,NA,No,No
4/15/2017 18:00,0,27.1,95.0,NA,NA,No,No
4/15/2017 19:00,0,26.6,96.0,SE,2,No,No
4/15/2017 20:00,0,26.3,96.0,NA,NA,No,No
4/15/2017 21:00,0,25.8,93.0,NA,NA,No,No
4/15/2017 22:00,0,25.3,95.0,NA,NA,No,No
4/15/2017 23:00,0,24.9,96.0,NA,NA,No,No
4/16/2017 0:00,0,24.5,97.0,NA,NA,No,No
4/16/2017 1:00,0,23.8,96.0,S,1,No,No
4/16/2017 2:00,0,23.4,96.0,NA,NA,No,No
4/16/2017 3:00,0,23.2,96.0,NA,NA,No,No
4/16/2017 4:00,0,22.5,96.0,NA,NA,No,No
4/16/2017 5:00,0,22.3,96.0,NA,NA,No,No
4/16/2017 6:00,0,23,96.0,NA,NA,No,No
4/16/2017 7:00,0,26,93.0,Unknown,0,No,No
4/16/2017 8:00,0,29,90.0,NA,NA,No,No
4/16/2017 9:00,0,30.9,90.0,NA,NA,No,No
4/16/2017 10:00,0,32.1,85.0,NA,NA,No,No
4/16/2017 11:00,0,33.2,76.0,NA,NA,No,No
4/16/2017 12:00,0,33,76.0,NA,NA,No,No
4/16/2017 13:00,0,32.9,80.0,ESE,3,No,No
4/16/2017 14:00,0,32,80.0,NA,NA,No,No
4/16/2017 15:00,0,31.4,82.0,NA,NA,No,No
4/16/2017 16:00,0,29.8,87.0,NA,NA,No,No
4/16/2017 17:00,0,27.9,90.0,NA,NA,No,No
4/16/2017 18:00,0,27,91.0,NA,NA,No,No
4/16/2017 19:00,0,26.6,94.0,SE,2,No,No
4/16/2017 20:00,0,26.3,95.0,NA,NA,No,No
4/16/2017 21:00,0,25.9,95.0,NA,NA,No,No
4/16/2017 22:00,0,25.5,96.0,NA,NA,No,No
4/16/2017 23:00,0,24.9,96.0,NA,NA,No,No
4/17/2017 0:00,0,24.4,96.0,NA,NA,No,No
4/17/2017 1:00,0,23.9,96.0,Unknown,0,No,No
4/17/2017 2:00,0,23.7,96.0,NA,NA,No,No
4/17/2017 3:00,0,23,97.0,NA,NA,No,No
4/17/2017 4:00,0,22.9,97.0,NA,NA,No,No
4/17/2017 5:00,0,22.9,97.0,NA,NA,No,No
4/17/2017 6:00,0,24,96.0,NA,NA,No,No
4/17/2017 7:00,0,26.9,86.0,WNW,1,No,No
4/17/2017 8:00,0,29.1,82.0,NA,NA,No,No
4/17/2017 9:00,0,30.7,73.0,NA,NA,No,No
4/17/2017 10:00,0,31.7,68.0,NA,NA,No,No
4/17/2017 11:00,0,32,68.0,NA,NA,No,No
4/17/2017 12:00,0,32.1,70.0,NA,NA,No,No
4/17/2017 13:00,0,32.1,67.0,SE,4,No,No
4/17/2017 14:00,0,31.6,71.0,NA,NA,No,No
4/17/2017 15:00,0,30.8,77.0,NA,NA,No,No
4/17/2017 16:00,0,29.6,85.0,NA,NA,No,No
4/17/2017 17:00,0,28.2,88.0,NA,NA,No,No
4/17/2017 18:00,0,27.3,88.0,NA,NA,No,No
4/17/2017 19:00,0,26.9,90.0,ESE,2,No,No
4/17/2017 20:00,0,26.8,92.0,NA,NA,No,No
4/17/2017 21:00,0,26.7,93.0,NA,NA,No,No
4/17/2017 22:00,0,26.5,94.0,NA,NA,No,No
4/17/2017 23:00,0,26.5,95.0,NA,NA,No,No
4/18/2017 0:00,0,26.1,96.0,NA,NA,No,No
4/18/2017 1:00,0,25.7,96.0,Unknown,0,No,No
4/18/2017 2:00,0,25.6,96.0,NA,NA,No,No
4/18/2017 3:00,0,25.6,96.0,NA,NA,No,No
4/18/2017 4:00,0,25.4,96.0,NA,NA,No,No
4/18/2017 5:00,0,25.4,97.0,NA,NA,No,No
4/18/2017 6:00,0,26,97.0,NA,NA,No,No
4/18/2017 7:00,0,27.7,92.0,SSE,1,No,No
4/18/2017 8:00,0,29.9,82.0,NA,NA,No,No
4/18/2017 9:00,0,31.2,73.0,NA,NA,No,No
4/18/2017 10:00,0,32.3,72.0,NA,NA,No,No
4/18/2017 11:00,0,32.7,71.0,NA,NA,No,No
4/18/2017 12:00,0,33,73.0,NA,NA,No,No
4/18/2017 13:00,0,33,76.0,E,2,No,No
4/18/2017 14:00,0,32.3,79.0,NA,NA,No,No
4/18/2017 15:00,0,31.5,80.0,NA,NA,No,No
4/18/2017 16:00,0,29.9,81.0,NA,NA,No,No
4/18/2017 17:00,0,29.4,88.0,NA,NA,No,No
4/18/2017 18:00,0,28.5,91.0,NA,NA,No,No
4/18/2017 19:00,0,28.3,92.0,SE,2,No,No
4/18/2017 20:00,0,27.7,93.0,NA,NA,No,No
4/18/2017 21:00,0,27.5,94.0,NA,NA,No,No
4/18/2017 22:00,0,27.4,95.0,NA,NA,No,No
4/18/2017 23:00,0,27,95.0,NA,NA,No,No
4/19/2017 0:00,0,26.7,95.0,NA,NA,No,No
4/19/2017 1:00,0,26.6,96.0,SE,1,No,No
4/19/2017 2:00,0,26.4,96.0,NA,NA,No,No
4/19/2017 3:00,0,26.3,96.0,NA,NA,No,No
4/19/2017 4:00,0,26.2,96.0,NA,NA,No,No
4/19/2017 5:00,0,26,96.0,NA,NA,No,No
4/19/2017 6:00,0,26.6,96.0,NA,NA,No,No
4/19/2017 7:00,0,28.6,95.0,ENE,1,No,No
4/19/2017 8:00,0,30.6,95.0,NA,NA,No,No
4/19/2017 9:00,0,32.2,94.0,NA,NA,No,No
4/19/2017 10:00,0,33.7,95.0,NA,NA,No,No
4/19/2017 11:00,0,33.9,95.0,NA,NA,No,No
4/19/2017 12:00,0,34.2,95.0,NA,NA,No,No
4/19/2017 13:00,0,33.9,94.0,ESE,2,No,No
4/19/2017 14:00,0,33.6,95.0,NA,NA,No,No
4/19/2017 15:00,0,33.6,94.0,NA,NA,No,No
4/19/2017 16:00,0,31.9,95.0,NA,NA,No,No
4/19/2017 17:00,0,29.6,97.0,NA,NA,No,No
4/19/2017 18:00,0,29.5,94.0,NA,NA,No,No
4/19/2017 19:00,0,28.8,96.0,E,2,No,No
4/19/2017 20:00,0,28,95.0,NA,NA,No,No
4/19/2017 21:00,0,27.9,93.0,NA,NA,No,No
4/19/2017 22:00,0,27.7,95.0,NA,NA,No,No
4/19/2017 23:00,0,27.2,96.0,NA,NA,No,No
4/20/2017 0:00,0,27,96.0,NA,NA,No,No
4/20/2017 1:00,0,26.9,96.0,Unknown,0,No,No
4/20/2017 2:00,0,26.5,97.0,NA,NA,No,No
4/20/2017 3:00,0,25.9,98.0,NA,NA,No,No
4/20/2017 4:00,0,25.8,98.0,NA,NA,No,No
4/20/2017 5:00,0,25.9,98.0,NA,NA,No,No
4/20/2017 6:00,0,26.7,98.0,NA,NA,No,No
4/20/2017 7:00,0,29.5,97.0,Unknown,0,No,No
4/20/2017 8:00,0,31.7,97.0,NA,NA,No,No
4/20/2017 9:00,0,33.5,90.0,NA,NA,No,No
4/20/2017 10:00,0,35.2,83.0,NA,NA,No,No
4/20/2017 11:00,0,36.4,80.0,NA,NA,No,No
4/20/2017 12:00,0,36.3,77.0,NA,NA,No,No
4/20/2017 13:00,0,36.1,77.0,ESE,2,No,No
4/20/2017 14:00,0,35.4,80.0,NA,NA,No,No
4/20/2017 15:00,0,33.5,84.0,NA,NA,No,No
4/20/2017 16:00,0,32.1,87.0,NA,NA,No,No
4/20/2017 17:00,0,31.4,92.0,NA,NA,No,No
4/20/2017 18:00,0,30.2,94.0,NA,NA,No,No
4/20/2017 19:00,0,29.2,95.0,Unknown,0,No,No
4/20/2017 20:00,0,28.7,95.0,NA,NA,No,No
4/20/2017 21:00,0,28.4,96.0,NA,NA,No,No
4/20/2017 22:00,0,28,96.0,NA,NA,No,No
4/20/2017 23:00,0,27.8,96.0,NA,NA,No,No
4/21/2017 0:00,0,27.5,96.0,NA,NA,No,No
4/21/2017 1:00,0,26.9,96.0,Unknown,0,No,No
4/21/2017 2:00,0,26.6,95.0,NA,NA,No,No
4/21/2017 3:00,0,26.3,96.0,NA,NA,No,No
4/21/2017 4:00,0,25.9,97.0,NA,NA,No,No
4/21/2017 5:00,0,25.5,97.0,NA,NA,No,No
4/21/2017 6:00,0,26.4,97.0,NA,NA,No,No
4/21/2017 7:00,0,28.9,96.0,Unknown,0,No,No
4/21/2017 8:00,0,31.3,95.0,NA,NA,No,No
4/21/2017 9:00,0,33.4,96.0,NA,NA,No,No
4/21/2017 10:00,0,35.3,94.0,NA,NA,No,No
4/21/2017 11:00,0,35.6,94.0,NA,NA,No,No
4/21/2017 12:00,0,34.9,92.0,NA,NA,No,No
4/21/2017 13:00,0,34.7,87.0,E,2,No,No
4/21/2017 14:00,0,34.5,87.0,NA,NA,No,No
4/21/2017 15:00,0,32.6,88.0,NA,NA,No,No
4/21/2017 16:00,0,31.5,92.0,NA,NA,No,No
4/21/2017 17:00,0,30.6,96.0,NA,NA,No,No
4/21/2017 18:00,0,29.4,95.0,NA,NA,No,No
4/21/2017 19:00,0,29.3,95.0,Unknown,0,No,No
4/21/2017 20:00,0,28.4,95.0,NA,NA,No,No
4/21/2017 21:00,0,27.9,96.0,NA,NA,No,No
4/21/2017 22:00,0,27.5,97.0,NA,NA,No,No
4/21/2017 23:00,0,27.4,96.0,NA,NA,No,No
4/22/2017 0:00,0,27.1,97.0,NA,NA,No,No
4/22/2017 1:00,0,26.8,97.0,Unknown,0,No,No
4/22/2017 2:00,0,26.7,97.0,NA,NA,No,No
4/22/2017 3:00,0,26.6,96.0,NA,NA,No,No
4/22/2017 4:00,0,26.7,96.0,NA,NA,No,No
4/22/2017 5:00,0,26.6,97.0,NA,NA,No,No
4/22/2017 6:00,0,27.6,97.0,NA,NA,No,No
4/22/2017 7:00,0,30.2,98.0,Unknown,0,No,No
4/22/2017 8:00,0,32.6,92.0,NA,NA,No,No
4/22/2017 9:00,0,33.4,86.0,NA,NA,No,No
4/22/2017 10:00,0,31.2,80.0,NA,NA,No,No
4/22/2017 11:00,0,32.1,76.0,NA,NA,No,No
4/22/2017 12:00,0,32.2,77.0,NA,NA,No,No
4/22/2017 13:00,0,31.4,88.0,N,3,No,No
4/22/2017 14:00,0,30.3,93.0,NA,NA,No,No
4/22/2017 15:00,0,27.8,94.0,NA,NA,No,No
4/22/2017 16:00,0,26.8,95.0,NA,NA,No,No
4/22/2017 17:00,0,26.5,95.0,NA,NA,No,No
4/22/2017 18:00,0,26.2,96.0,NA,NA,No,No
4/22/2017 19:00,0,25.7,96.0,NNE,1,No,No
4/22/2017 20:00,0,25.5,95.0,NA,NA,No,No
4/22/2017 21:00,0,25.4,94.0,NA,NA,No,No
4/22/2017 22:00,0,25.3,93.0,NA,NA,No,No
4/22/2017 23:00,0,25.2,92.0,NA,NA,No,No
4/23/2017 0:00,0,25.2,94.0,NA,NA,No,No
4/23/2017 1:00,0,24.7,93.0,NNW,2,No,No
4/23/2017 2:00,0,24.5,93.0,NA,NA,No,No
4/23/2017 3:00,0,24.6,93.0,NA,NA,No,No
4/23/2017 4:00,0,24.6,91.0,NA,NA,No,No
4/23/2017 5:00,0,24.8,93.0,NA,NA,No,No
4/23/2017 6:00,0,25.1,93.0,NA,NA,No,No
4/23/2017 7:00,0,26.1,91.0,NNW,1,No,No
4/23/2017 8:00,0,27.2,86.0,NA,NA,No,No
4/23/2017 9:00,0,28.9,85.0,NA,NA,No,No
4/23/2017 10:00,0,29.2,90.0,NA,NA,No,No
4/23/2017 11:00,0,31.3,87.0,NA,NA,No,No
4/23/2017 12:00,0,32,90.0,NA,NA,No,No
4/23/2017 13:00,0,31.9,93.0,NE,2,No,No
4/23/2017 14:00,0,31.1,90.0,NA,NA,No,No
4/23/2017 15:00,0,29.4,95.0,NA,NA,No,No
4/23/2017 16:00,0,27.8,95.0,NA,NA,No,No
4/23/2017 17:00,0,27.1,95.0,NA,NA,No,No
4/23/2017 18:00,0,26.6,95.0,NA,NA,No,No
4/23/2017 19:00,0,26.4,96.0,NNE,1,No,No
